age_years,local_population,distance_to_city,distance_to_town,distance_to_primary,distance_to_secondary,distance_to_tertiary,lat_deg,lon_deg,water_source_clean,water_tech_clean,water_source_category,water_tech_category,clean_adm1,is_urban,is_non_functional,clean_adm2,report_year,wpdx_id
2.0,412.0,261432.00506356935,14942.57115859847,2443.3329672907857,12189.526201845883,7160.6969487877,-15.395087,23.180228,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Mongu,2017,5GP5J53J+X39
8.0,3233.0,83533.78977237178,44377.33511506787,70851.40985425687,22240.474238157432,23026.21694586398,-14.682763333333332,28.09910166666667,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Central,False,0,Chibombo,2014,5GQC838X+VJX
1.0,1353.0,,6826.7250243616345,8887.361391002434,7040.781567488684,545.3778028211593,-15.190825,23.150363,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Mongu,2016,5GP5R552+M4H
0.0,20.0,161000.7369521278,38216.93985712701,84764.61683604606,3294.7035694051697,23212.057576152016,-16.79204,27.79204,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Gwembe,2015,5GM96Q5R+5RM
9.0,146.0,,35503.390377700416,36684.50919109845,35400.99002013845,2157.7927291677565,-15.17722222,23.47416667,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Limulunga,2018,5GP5RFFF+4M7
0.0,150.0,83717.95035904148,52250.49707144879,70926.2540427193,18968.83750423619,8484.08058111495,-14.7242,27.9679,Borehole/Tubewell,,Well,,Central,False,0,Chibombo,2020,5GQ97XG9+85C
2.0,,317263.6897933012,2528.4150982863566,1413.3278488570718,3467.9348999729104,2829.854793469095,-10.230605,31.18120833333333,Piped Water,Rope and Bucket,Piped Water,Rope and Bucket,Northern,True,0,Kasama,2014,5GXHQ59J+QF4
10.0,347.0,,56020.7465100116,58978.42827316733,57915.50358597224,8048.793358528098,-15.095699,23.667549,Borehole/Tubewell,Hand Pump,Well,Hand Pump,Western,False,0,Limulunga,2014,5GP5WM39+P2F
7.0,5293.0,42794.625637106124,1182.305544146475,29254.005212141838,805.9380901968531,319.3299643099402,-15.330610000000002,28.67081166666667,Protected Well,Hand Pump - Rope,Well,,Lusaka,False,0,Chongwe,2014,5GPCMM9C+Q83
4.0,65.0,113689.32607400537,61159.721408917365,101878.42841895611,22417.70777636664,4939.189344645877,-14.685593333333337,27.539013333333333,Protected Well,Rope and Bucket,Well,Rope and Bucket,Central,False,0,Chibombo,2014,5GQ98G7Q+QJ6
0.0,89.0,173152.40059641306,85899.4698294924,154391.94004772973,41011.8977058192,14659.286473895016,-14.967288,29.825572,Borehole/Tubewell,,Well,,Lusaka,False,0,Rufunsa,2018,5GQF2RMG+36P
1.0,96.0,152964.5755908002,55038.82051916416,143974.8164325698,8712.817437960752,3332.043424516434,-16.05397,27.01586,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Namwala,2014,5GM9W2W8+C89
0.0,4369.0,43115.80709348401,1439.5129351120922,29493.291897036743,2049.7003589696724,660.2364747500321,-15.319171666666668,28.671018333333336,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chongwe,2014,5GPCMMJC+8CJ
11.0,545.0,88890.55245827569,5867.797628737008,78919.88859863824,15049.163952636643,4973.603056768272,-15.91197,27.62959,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Mazabuka,2013,5GP93JQH+6R8
5.0,522.0,87027.39040500358,3895.89219255999,76908.95281982402,12744.28224408395,7279.506565273991,-15.92092,27.65941,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Mazabuka,2014,5GP93MH5+JQM
1.0,97.0,94992.527626257,23969.84975261272,86315.86647607971,30244.49944745672,16005.800204832043,-15.78853,27.48394,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Mazabuka,2013,5GP96F6M+HHP
12.0,374.0,44253.17405226787,39201.96863769082,36101.51506754173,21939.409128468204,3843.769988280045,-15.525198333333332,27.885315,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Shibuyunji,2014,5GP9FVFP+W4G
23.0,542.0,42537.80329275018,40106.096950209736,34295.009217051906,19659.354151970598,1432.4974854642169,-15.503586666666669,27.89609833333333,Protected Well,Hand Pump - Rope,Well,,Lusaka,False,0,Shibuyunji,2014,5GP9FVWW+HC9
0.0,1573.0,160245.86779348715,12629.461302373044,102263.82792568085,11389.737006566274,24994.47545080618,-17.43661,27.30756,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Sinazongwe,2014,5GJ9H875+923
11.0,140.0,167763.27339713342,13119.968652427207,100655.37027662928,50.67280942329689,14097.311720080514,-17.29543,27.33076,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Sinazongwe,2013,5GJ9P83J+R8C
2.0,16.0,165906.5108778049,11481.739951085689,102732.0249220428,1723.4718060047944,16058.784345436832,-17.29387,27.31128,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Sinazongwe,2013,5GJ9P846+FG2
0.0,586.0,96900.15419178242,19596.711843990517,1018.3717675555356,7587.676794969111,19055.14240323835,-16.172,28.739333,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2016,5GMCRPHQ+6P4
0.0,572.0,59924.89475991488,45195.02372928275,51412.54688096859,35431.03767593719,387.7243796707487,-15.451566666666668,27.725015,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Shibuyunji,2014,5GP9GPXG+92C
5.0,634.0,181685.5296902708,29170.480948010027,94814.29051509388,25.012475826277104,1088.7160643483496,-17.16583,27.41495,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Sinazongwe,2013,5GJ9RCM7+MX8
3.0,557.0,54975.95315937049,41275.72718425614,46587.05552575112,30913.169428238318,5508.136125765312,-15.485701666666667,27.774906666666663,Protected Well,Hand Pump - Rope,Well,,Lusaka,False,0,Shibuyunji,2014,5GP9GQ7F+PX7
4.0,848.0,180400.81431942253,30115.92434853147,99142.1291318438,216.73083746106656,2911.7250114229864,-17.13047,27.3838,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Sinazongwe,2013,5GJ9V99M+RG7
,436.0,181240.4768340517,30694.335471988663,98311.97679793429,1011.2827984081098,2261.382685832431,-17.12977,27.39225,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Sinazongwe,2013,5GJ9V9CR+3WR
,2622.0,191681.20480290253,27785.434444973005,26149.11729118519,66641.86253085824,450.5582516582149,-12.501363,25.881256,Protected Well,Hand Pump,Well,Hand Pump,North-Western,False,0,Kalumbila,2019,5GV7FVXJ+FG2
4.0,447.0,44175.21733559862,43059.78781851469,35844.99332020685,20558.9005576804,1188.2022440197888,-15.484686666666668,27.8766,Borehole/Tubewell,Hand Pump - Rope,Well,,Lusaka,False,0,Shibuyunji,2014,5GP9GV8G+4JH
0.0,266.0,77878.80451989715,39972.76707025028,62982.40146755021,16135.07103418192,7258.835689947792,-16.0999333,28.1088444,Borehole/Tubewell,,Well,,Southern,False,0,Chikankanta,2018,5GMCW425+2GH
2.0,242.0,37310.69330398791,36604.35367733734,29044.052096084957,14535.619841393493,2286.4085093633,-15.487438333333332,27.942293333333332,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Shibuyunji,2014,5GP9GW7R+2WF
17.0,569.0,68846.55729162937,38373.43584061455,56063.848650630665,5011.945216425126,13199.416262206892,-14.835955000000002,28.05159833333333,Borehole/Tubewell,,Well,,Central,False,0,Chisamba,2014,5GQC5372+JJ9
6.0,338.0,191534.58841898895,7892.453901825997,113.2639830127638,85011.49972705684,3493.4531538008428,-16.03769444,23.32872222,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Senanga,2018,5GM5X86H+WFH
,2.0,172753.67326309715,39095.71698711453,68918.95592733643,94606.4968383334,11573.92304576674,-12.27616,25.5573,Protected Well,Hand Pump,Well,Hand Pump,North-Western,False,0,Kalumbila,2021,5GV7PHF4+GWM
1.0,372.0,179612.07993215247,58919.83338738738,189407.39398249888,27884.19161030471,4164.303669920992,-16.40537,26.62413,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Kalomo,2013,5GM8HJVF+VM2
2.0,352.0,60004.19096102653,47649.69917417871,51449.36745121151,35391.54667843188,1947.864152449254,-15.429444999999998,27.723291666666668,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Shibuyunji,2014,5GP9HPCF+68F
0.0,1138.0,42455.38807559001,5415.501993168925,29421.240601172394,1313.3710241809763,1434.08616242282,-15.376081666666668,28.675441666666664,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chongwe,2014,5GPCJMFG+H58
1.0,114.0,169998.55448928746,61917.59935003108,161015.87589133618,5541.068208289241,6089.541798965722,-16.12,26.872,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Namwala,2014,5GM8VVJC+2R2
1.0,82.0,157900.68755281327,55413.42191399559,148763.30764327914,7110.014278684576,1505.1465690820828,-16.10251,26.99027,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Namwala,2014,5GM8VXWR+X4R
14.0,594.0,56781.91952264443,50373.92775264442,48198.10502036323,32119.079703024523,4183.742959739331,-15.403311666666664,27.753356666666665,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Shibuyunji,2014,5GP9HQW3+M8H
0.0,208.0,69056.03697327779,25148.825746656108,55394.09606553568,20625.60496473307,5815.806756123412,-15.2561667,28.9036667,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Rufunsa,2015,5GPCPWV3+GFM
44.0,917.0,48964.65998814664,45894.95459077545,40465.677159062834,24537.77759374364,53.28076827625463,-15.448661666666665,27.827166666666667,Borehole/Tubewell,,Well,,Lusaka,False,0,Shibuyunji,2014,5GP9HR2G+GVM
0.0,267.0,178788.71238337673,16791.460900440306,113618.43594288394,15463.55480102186,18527.11513750345,-16.79605,27.41243,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM96C36+HXM
0.0,680.0,77067.68543856384,33099.19434260071,63509.56710487255,26896.746687447503,12164.474294840038,-15.2678333,28.9833333,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Rufunsa,2015,5GPCPXJM+V88
3.0,210.0,268425.9392268155,34693.95239927039,31046.27704132601,33578.62085673502,697.7659133679647,-15.479292,22.898847,Borehole/Tubewell,Hand Pump,Well,Hand Pump,Western,False,0,Kalabo,2017,5GP4GVCX+7GQ
24.0,286.0,48247.08309273047,49064.44600374647,39682.05298724824,23613.79544904085,3106.72389921118,-15.420508333333332,27.832691666666665,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Shibuyunji,2014,5GP9HRHM+Q3W
0.0,88.0,164387.06975824654,9255.966224012733,129940.9811376914,22071.6442945959,6467.040782538129,-16.61266,27.3715,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Pemba,2013,5GM999PC+WJJ
,410.0,45144.91528180189,46175.623282202025,36633.12849912525,20686.19611780562,2379.803871237905,-15.44177,27.86236166666667,Protected Well,Rope and Bucket,Well,Rope and Bucket,Lusaka,False,0,Shibuyunji,2014,5GP9HV56+7WX
4.0,220.0,43101.99332988508,45722.63784195804,34515.66867587107,18442.499742080625,768.7505754409377,-15.402831666666668,27.880866666666662,Protected Well,Hand Pump - Rope,Well,,Lusaka,False,0,Shibuyunji,2014,5GP9HVWJ+V89
7.0,293.0,208058.0290760788,98755.5477574616,65537.32066113836,105129.01353399552,34330.56493894464,-12.648926666666666,31.01468,Protected Well,Rope and Bucket,Well,Rope and Bucket,Muchinga,False,0,Lavushimanda,2014,5GVH9227+CVF
10.0,4394.0,82592.46602734306,43476.60552268544,69909.68778840262,21452.834310830134,22944.68034068953,-14.6907,28.10257333333333,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Central,False,0,Chisamba,2014,5GQC8453+P28
13.0,715.0,35294.65007207947,36772.73611140942,26816.74754923408,11083.105773705856,618.3438790374536,-15.44244,27.954415,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Shibuyunji,2014,5GP9HX53+2QF
0.0,31.0,127051.40164396136,16165.9001489102,116844.53174183148,32137.1548590481,167.40381869946407,-16.16263,27.38098,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2013,5GM9R9PJ+W9X
0.0,131.0,154550.17703389903,6863.250735597334,112332.29675562412,9276.377625181069,7311.170025654424,-11.6697,24.43199,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,North-Western,False,0,Mwinilunga,2014,5GW68CJJ+4QH
1.0,169.0,128405.11246805268,22497.7727693872,118421.63966864982,37709.46327735262,964.371300888734,-16.12615,27.33415,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2012,5GM9V8FM+GMR
0.0,677.0,92999.0315261,35419.592071505496,16678.929856877952,263.71626218443464,20697.39073297306,-16.2077,28.574728,Borehole/Tubewell,,Well,,Lusaka,False,0,Chirundu,2018,5GMCQHRF+WVH
3.0,752.0,93015.22079063716,34616.76293231894,15976.018004518488,83.3133351579956,21523.86730769384,-16.205275,28.582068,Borehole/Tubewell,,Well,,Lusaka,False,0,Chirundu,2021,5GMCQHVJ+VRW
24.0,176.0,40506.85413762234,43714.83955145564,31917.51146577821,15891.804961628137,1660.9378988948615,-15.393233333333336,27.905565000000003,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Shibuyunji,2014,5GP9JW44+P64
2.0,260.0,,4619.4913189928175,1772.0266631729985,54814.047331563495,4174.1858636616,-15.036788,22.67458,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Kalabo,2017,5GP4XM7F+7RP
0.0,140.0,81914.15425884236,44144.56005399226,27396.395417974734,13964.944388399688,17162.509468976168,-16.137833,28.453667,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Southern,False,0,Siavonga,2016,5GMCVF63+VF7
2.0,456.0,,4475.714228145506,719.3379525128382,55900.2961728517,4149.635926918745,-15.034294,22.664507,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Kalabo,2017,5GP4XM87+7RJ
15.0,872.0,56717.74132671624,58598.87253947728,48020.50377567928,32519.871011435687,126.70858329522493,-15.328915,27.761635,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Shibuyunji,2014,5GP9MQC6+CMJ
5.0,24.0,91965.416958147,17084.713376397463,953.195748005915,3866.36992986926,16467.784900836585,-16.127667,28.726167,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2020,5GMCVPCG+WFM
4.0,107.0,77479.80236353552,36775.79216374049,63786.5990624692,36594.20125983,18807.12149090085,-15.088867,28.9196,Borehole/Tubewell,,Well,,Central,False,0,Chisamba,2021,5GPCWW69+FR5
2.0,229.0,215356.70332964987,25827.14218126114,2193.5762106111506,58987.87114733058,13585.956470817073,-15.79858333,23.31097222,Borehole/Tubewell,Hand Pump,Well,Hand Pump,Western,False,0,Senanga,2014,5GP56826+H99
26.0,153.0,58389.17858184539,63835.69825829929,49402.73433016555,35033.23416207413,1514.4069039495948,-15.272935,27.758876666666666,Protected Well,Hand Pump - Rope,Well,,Central,False,0,Chibombo,2014,5GP9PQG5+RHC
2.0,9199.0,89358.47817856539,2124.1605286943595,15074.629292748754,16282.480114424328,1426.5544966127743,-16.020167,28.835833,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Chirundu,2018,5GMCXRHP+W8P
2.0,91.0,266871.1744554808,28662.267889399573,25003.84156185158,27465.684874999333,7191.492417814746,-15.459412,22.957954,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Mongu,2018,5GP4GXR5+65P
32.0,82.0,53339.48626171777,59917.49525014743,44214.75412148958,30938.154483739523,2548.280119614853,-15.252781666666666,27.814936666666668,Protected Well,Hand Pump - Rope,Well,,Central,False,0,Chibombo,2014,5GP9PRW7+VXM
3.0,931.0,206546.7104266664,98615.22129608253,65071.8180460552,103719.87431796775,31553.63820100997,-12.674455,31.015,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Muchinga,False,0,Lavushimanda,2014,5GVH82G8+626
0.0,230.0,278123.78501884954,22396.95139908048,14783.923371698464,21129.368028233883,13431.477435147412,-15.34786,22.94541,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Mongu,2016,5GP4MW2W+V53
2.0,59.0,50882.27513782983,6908.348289906541,37321.55257812014,7477.939010946207,3238.8177538341583,-15.31385,28.744117,Borehole/Tubewell,,Well,,Lusaka,False,0,Chongwe,2019,5GPCMPPV+FJ9
1.0,645.0,142920.05715188014,98974.32233437269,129241.6696898842,67224.48588982812,6932.17232548954,-15.082867,29.567333,Borehole/Tubewell,,Well,,Lusaka,False,0,Rufunsa,2018,5GPFWH88+VW4
1.0,79.0,302088.9357191708,29028.186158972072,11803.516313512324,48115.565855697576,845.6100546847875,-15.25737,22.6770717,Borehole/Tubewell,Hand Pump - Afridev,Well,Hand Pump,Western,False,0,Kalabo,2018,5GP4PMVG+3R4
1.0,25.0,230683.59423707897,47730.97142390814,42350.25718146333,62561.20106841858,4099.647870736018,-15.498243,23.695836,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Mongu,2015,5GP5GM2W+P84
1.0,294.0,,40482.2234151516,34279.80330955877,81084.0362213217,12324.039340679188,-15.213276,22.372298,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Sikongo,2016,5GP4Q9PC+MWM
2.0,77.0,57373.02226723308,63563.63811449096,48279.87761860577,34612.747615971,3172.2243253464003,-15.249928333333331,27.776175,Protected Well,Hand Pump - Rope,Well,,Central,False,0,Chibombo,2014,5GP9QQ2G+2FF
32.0,92.0,57848.72210920586,64387.055418566015,48711.10384641525,35411.41255922258,3805.937075766332,-15.235449999999998,27.776775,Protected Well,Hand Pump - Rope,Well,,Central,False,0,Chibombo,2014,5GP9QQ7G+VPH
3.0,23.0,131772.1819608554,81231.99384998635,119068.99200490394,91612.78929513229,14051.966276583904,-11.89162,25.26607,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,North-Western,False,0,Kalumbila,2013,5GW74758+9C4
1.0,38.0,239054.3276443891,55509.365666981554,50957.71392864109,64716.51722982036,11161.872870236451,-15.407195,23.746237,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Mongu,2017,5GP5HPVW+4FH
1.0,210.0,,19360.88317571586,6559.8687620999,51111.95557998407,4689.282324821995,-15.16947222,22.66038889,Borehole/Tubewell,Hand Pump,Well,Hand Pump,Western,False,0,Kalabo,2014,5GP4RMJ6+656
1.0,237.0,240375.90854613108,57017.37120543973,52576.17794441759,65397.1832316481,13001.265441925449,-15.392662,23.755788,Borehole/Tubewell,Hand Pump - Afridev,Well,Hand Pump,Western,False,0,Mongu,2017,5GP5JQ44+W8M
9.0,0.0,266854.4970497755,12395.196729029092,7685.384977838754,9690.550506659652,6302.676302018648,-15.3121,23.24212,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Mongu,2018,5GP5M6QR+5R9
2.0,515.0,,26965.445271951623,71.05557304726229,32525.267927629942,10167.594696530645,-15.18159,22.83594,Borehole/Tubewell,Hand Pump,Well,Hand Pump,Western,False,0,Mongu,2018,5GP4RR9P+998
0.0,153.0,182665.52365814487,76925.08339585616,143016.75373574405,28581.364631818607,22378.833050292567,-15.0265,29.934,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Rufunsa,2016,5GPFXWFM+CJ2
1.0,256.0,,19380.966875764178,1808.427686005694,18368.591731792403,19018.70429994022,-15.19504,22.972008,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Mongu,2016,5GP4RX3C+XRJ
1.0,187.0,90530.17913381044,49267.76357567767,81342.8880921154,19011.243012751176,2373.8098715343144,-15.10684,27.502073333333332,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Central,False,0,Mumbwa,2014,5GP9VGV2+7R8
1.0,365.0,,54251.31176117255,52682.7034691067,86006.22219248278,9521.628472803255,-14.94035,22.173349,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Sikongo,2016,5GQ4355F+V89
0.0,362.0,,11055.84445488311,1005.4509232959184,50149.56119253708,7829.446584244529,-15.09296,22.695,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Kalabo,2017,5GP4WM4W+R26
5.0,32.0,74201.3452245306,66965.44797815161,64603.07831540256,22921.81325934283,5420.375889858466,-15.101056666666668,27.672575,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Central,False,0,Chibombo,2014,5GP9VMXF+H2G
13.0,117.0,58490.189670998254,62924.71101511294,48600.3238660726,26214.371323626703,5528.626494611373,-15.143705,27.815691666666662,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Central,False,0,Chibombo,2014,5GP9VR48+G78
1.0,271.0,,42180.98266902931,41329.57963699618,58424.94557580948,35130.20852175872,-14.622494,22.757673,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Kalabo,2016,5GQ49QH5+233
3.0,149.0,211088.30262870135,28022.152475153227,2107.476348368615,64106.71184458826,8644.394218795342,-15.85093333,23.29586111,Borehole/Tubewell,Hand Pump,Well,Hand Pump,Western,False,0,Senanga,2016,5GP547XW+J8H
14.0,148.0,77955.4261405366,64098.12783447711,68129.94633136167,19921.01452627605,7845.132983055581,-15.06849,27.651200000000003,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Central,False,0,Chibombo,2014,5GP9WMJ2+JF4
8.0,144.0,198379.11356752992,29814.66395472419,14031.64509504956,75141.11687001973,14778.492290145145,-15.890902,23.472122,Borehole/Tubewell,Hand Pump,Well,Hand Pump,Western,False,0,Senanga,2018,5GP54F5C+JRQ
4.0,128.0,199223.51028011227,30434.148406172557,13958.768966958844,74307.96308179504,14975.200232305737,-15.883,23.47091,Borehole/Tubewell,Hand Pump,Well,Hand Pump,Western,False,0,Senanga,2015,5GP54F8C+R93
10.0,69.0,,12647.615281007998,158443.48335303945,10739.205796815082,12709.865807762728,-14.8616,24.89815,Borehole/Tubewell,Hand Pump,Well,Hand Pump,Western,False,0,Nkeyema,2017,5GQ64VQX+976
1.0,169.0,119371.39471662971,32148.17961449542,110200.38222233158,41573.107886774815,8847.859667196353,-15.94706,27.3127,Borehole/Tubewell,Motorized Pump,Well,Motorized Pump,Southern,False,0,Monze,2012,5GP93837+53G
0.0,66.0,72520.94579942143,19978.387731360377,10040.022045638563,17841.227317854835,18266.964768129637,-15.93754,28.69241,Borehole/Tubewell,,Well,,Lusaka,False,0,Chirundu,2018,5GPC3M6R+XXM
4.0,271.0,280582.1917711557,41295.04895573579,33.57071967057245,30100.627679528345,17627.566830462147,-11.490495,31.27429,Protected Well,Hand Pump - Rope,Well,,Muchinga,False,0,Kanchibiya,2012,5GWHG75F+QQX
3.0,3511.0,40276.72080317286,2254.915238491472,29514.0269637103,20036.77474405113,870.3084606964253,-15.762422,28.165478,Borehole/Tubewell,,Well,,Lusaka,True,0,Kafue,2021,5GPC65Q8+25Q
0.0,540.0,36981.9661156383,6356.396113420873,25982.33006493561,21984.475306995893,313.6715450724372,-15.714042,28.12524,Borehole/Tubewell,,Well,,Lusaka,False,0,Kafue,2018,5GPC74PG+93Q
0.0,232.0,,9053.041668354634,141387.5538104175,8462.193612044637,4451.9115248232365,-14.7239,24.82693,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Kaoma,2016,5GQ67RGG+CQV
2.0,361.0,246778.33462752876,8972.172043254348,3254.047584372513,26916.927485917407,3780.996735065993,-15.493829,23.282809,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Nalolo,2017,5GP5G74M+F47
15.0,165.0,41706.88223606427,19053.107696256317,31296.78597168061,24338.01278871254,9768.354006415087,-15.684556666666667,28.00888166666667,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Kafue,2014,5GPC8285+5HC
,2488.0,,70523.97125254468,87863.67008865462,7550.348555551673,105.78330032989643,-14.5517,24.19595,Protected Well,Hand Pump,Well,Hand Pump,Western,False,0,Kaoma,2019,5GQ6C5XW+89G
11.0,165.0,250202.09336715424,16838.91517615916,10857.291887342735,25487.837808569984,41.09202419148372,-15.4376,23.33272778,Borehole/Tubewell,Hand Pump,Well,Hand Pump,Western,False,0,Nalolo,2017,5GP5H86M+X39
0.0,328.0,34922.26029540923,6499.736290419684,23927.61452609548,19999.194107916835,2252.0737257408937,-15.699018333333331,28.13715666666667,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Kafue,2014,5GPC842P+9VV
1.0,1359.0,261500.80749761357,14756.793755817363,1398.25721627963,12006.485931866297,6978.253239352531,-15.390062,23.189184,Borehole/Tubewell,Hand Pump,Well,Hand Pump,Western,False,0,Mongu,2016,5GP5J55Q+XMF
10.0,353.0,240849.7418028033,53487.14640118805,49157.72800754305,61926.21947229194,10221.048437438323,-15.396339,23.722055,Borehole/Tubewell,Hand Pump,Well,Hand Pump,Western,False,0,Mongu,2014,5GP5JP3C+FR7
2.0,315.0,241179.95834431125,53831.63331631656,49531.225274119846,62057.13865177947,10665.706819927836,-15.392766,23.724058,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Mongu,2017,5GP5JP4F+VJV
0.0,0.0,269679.61999857926,6733.983303920763,1528.761795045198,3974.973521830956,3545.234245195836,-15.31384,23.17641,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Western,False,0,Mongu,2016,5GP5M5PG+FH7
7.0,575.0,,50880.80534676472,52109.94622737617,51666.65787647081,6704.296644592192,-15.1407,23.62077778,Borehole/Tubewell,Hand Pump,Well,Hand Pump,Western,False,0,Mongu,2014,5GP5VJ5C+P8C
38.0,938.0,23573.93989626592,7828.374489079856,14684.99603443061,12008.355830551163,513.3394613346554,-15.629453333333334,28.27802166666667,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Kafue,2014,5GPC97CH+666
3.0,0.0,264928.68518988945,73026.40815315049,229576.76476797616,71542.74764175828,60444.3398264893,-15.3895,25.44394444,Borehole/Tubewell,Hand Pump,Well,Hand Pump,Central,False,0,Itezhi-tezhi,2016,5GP7JC6V+6H4
22.0,37.0,282252.3234128607,8814.977897668958,7207.821835132371,1409.8147721087175,8139.886403912397,-10.223728333333334,31.267291666666665,Protected Well,Hand Pump - Rope,Well,,Northern,False,0,Kasama,2014,5GXHQ7G8+GW3
20.0,732.0,19643.17474546661,11154.02681513587,11845.336484030431,10197.282430020328,7009.228727911547,-15.567036666666668,28.379093333333337,Borehole/Tubewell,Hand Pump - India Mark,Well,Hand Pump,Lusaka,False,0,Kafue,2014,5GPCC9MH+5JP
