lat_deg,lon_deg,status_id,report_date,source,water_source_clean,water_tech_clean,clean_country_id,clean_country_name,clean_adm1,clean_adm2,clean_adm3,clean_adm4,activity_id,scheme_id,wpdx_id,install_year,installer,rehab_year,rehabilitator,management_clean,pay_clean,status_clean,fecal_coliform_presence,fecal_coliform_value,subjective_quality,notes,local_population,assigned_population,facility_type,water_source_category,water_tech_category,created_timestamp,dataset_title,rehab_priority,would_gain_access,usage_cap,criticality,pressure,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,is_urban,days_since_report,staleness,prediction_yes_0y,prediction_yes_2y,prediction_no_0y,prediction_no_2y,predicted_status_0y,predicted_status_2y,predicted_category
#geo+lat,#geo+lon,#indicator+water_avail+bool,#date+reported,#meta+source,#indicator+water_source,#indicator+water_tech,#country+code+v_iso3,#country+name,#adm1+name,#adm2+name,#adm3+name,#adm4+name,#loc+water_point+id,#loc+water_point+scheme,#loc+wpdx+id,#date+install+year,#org+installer,#date+rehab+year,#org+rehabilitator,#indicator+management,#indicator+pay,#indicator+water_avail_detail,#indicator+fecal_coliform_presence+bool,#indicator+fecal_coliform_value+num,#indicator+subjective_quality,#description+notes,#indicator+pop_within_1km+num,#reached+assigned_pop,#indicator+facility_type,#indicator+water_source_category,#indicator+water_tech_category,#date+uploaded_to_WPdx,#meta+wpdx+dataset+title,#affected+rehab_priority,#inneed+would_gain_access,#indicator+usage_cap,#indicator+criticality,#indicator+pressure,#indicator+distance_to_primary,#indicator+distance_to_secondary,#indicator+distance_to_tertiary,#indicator+distance_to_city,#indicator+distance_to_town,#indicator+is_urban,#indicator+days_since_report,#indicator+staleness,#indicator+prediction_yes_0y,#indicator+prediction_yes_2y,#indicator+prediction_no_0y,#indicator+prediction_no_2y,#indicator+predicted_status_0y,#indicator+predicted_status_2y,#indicator+predicted_category
-10.148273333333332,31.186230000000002,Yes,2014-10-11,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,kseeyb,,5GXHV52P+MFX,2003,CHINA,,,,,Functional,,,Taste: Good Color: Normal,,1540,551,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.3577922077922078,1.8366666666666667,3958.6593926706023,5859.16414125754,2843.7290175007583,247576.60917932665,6702.6467636740335,False,4306,25.735263624557952,,,,,,,
-10.136353333333334,31.151321666666664,Yes,2014-10-11,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,kseg5b,,5GXHV572+FG4,2012,Water Aid,,,,,Functional,,,Taste: Good Color: Normal,,3888,545,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.14017489711934156,1.8166666666666667,7827.136721942123,8449.443270105116,568.8412221206798,247061.20856458627,8981.031622263938,False,4306,25.735263624557952,,,,,,,
-10.13498,31.153341666666666,Yes,2014-10-03,SNV-Zambia,Protected Well,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksebhb,,5GXHV583+284,2007,World Vision,,,,,Functional,,,Taste: Good Color: Normal,,4746,798,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.168141592920354,2.66,7736.747711145552,8463.443575606942,321.7251591311143,246866.1628536175,9020.81364002934,False,4314,25.670448624116077,,,,,,,
-10.134236666666668,31.155503333333332,Yes,2014-10-03,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksebhb,,5GXHV584+862,1984,Village Water,,,,,Functional,,,Taste: Good Color: Normal,,5336,943,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.17672413793103448,3.1433333333333335,7593.424588037096,8417.37981162319,73.82454298893212,246735.98431651545,8998.266847060533,False,4314,25.670448624116077,,,,,,,
-10.133731666666668,31.158188333333335,Yes,2014-11-04,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksehvb,,5GXHV585+G74,2012,GRZ,,,,,Functional,,,Taste: Bitter but Drinkable Color: Normal,,5553,1028,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.18512515757248335,3.4266666666666667,7388.209911701124,8328.999965892785,225.68677425451583,246620.01727087787,8936.911911911082,False,4282,25.930692183315685,,,,,,,
-10.12877,31.16467,Yes,2013-11-10,World Vision,Borehole/Tubewell,Motorized Pump,ZMB,Zambia,Northern,Kasama,,,{7A1BDDAA-C8F5-4696-BF68-E9C5A542A436},,5GXHV5C7+FVV,2011,World Vision,,,,,Non-Functional,,,,,2606,494,Improved,Well,Motorized Pump,2020-10-01T21:10:17,World Vision_Africa Boreholes_2011-2015,,,300,0.18956254796623176,1.6466666666666667,7147.68608840498,8542.222258606715,1039.2163416530027,245936.21812380155,9225.622253589398,False,4641,23.156273960018577,,,,,,,
-10.12869,31.164721666666665,Yes,2014-10-03,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksebgb,,5GXHV5C7+GVH,2011,CHINA,,,,,Functional,,,Taste: Good Color: Normal,,2606,494,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.18956254796623176,1.6466666666666667,7148.819594066255,8548.45753228838,1047.2569335969622,245926.39444847687,9232.534004179093,False,4314,25.670448624116077,,,,,,,
-10.12761,31.18082,Yes,2013-10-10,World Vision,Borehole/Tubewell,Motorized Pump,ZMB,Zambia,Northern,Kasama,,,{E1184EDE-92FE-42B1-A6F3-87066A64BF5D},,5GXHV5CJ+X84,2011,World Vision,,,,,Non-Functional,,,,,392,384,Improved,Well,Motorized Pump,2020-10-01T21:10:17,World Vision_Africa Boreholes_2011-2015,,,300,0.9795918367346939,1.28,5950.653311009943,8205.222563530495,2793.1187893966035,245452.4475350119,9021.383080074045,False,4672,22.931101844001383,,,,,,,
-10.12584,31.15082,Yes,2014-10-07,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,KSAD6B,,5GXHV5F2+M88,2012,World Vision,,,,,Functional,,,Taste: Good Color: Normal,,3299,1170,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.3546529251288269,3.9,8555.02793983129,9478.517732837367,7.070732749308502,245936.1789440496,10055.153623323524,False,4310,25.702835693796477,,,,,,,
-10.125175,31.154238333333335,Yes,2014-10-07,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksad8b,,5GXHV5F3+WMQ,2010,ADB,,,,,Functional,,,Taste: Bitter but Drinkable Color: Brown,,3888,963,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.24768518518518517,3.21,8296.25635233966,9368.9706507407,305.2212090540698,245785.206108381,9976.425506046166,False,4310,25.702835693796477,,,,,,,
-10.11016,31.158316666666664,Yes,2014-10-16,SNV-Zambia,Protected Well,Hand Pump - Afridev,ZMB,Zambia,Northern,Kasama,,,ksaikw,,5GXHV5Q5+W8P,2014,World Vision,,,,,Functional,,,Taste: Good Color: Normal,,961,868,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.9032258064516129,2.8933333333333335,9047.365910219129,10713.820080238964,1854.5670602727428,244067.39943926522,11397.059936975915,False,4301,25.775856077447955,,,,,,,
-10.147771666666667,31.228479999999998,Yes,2014-11-13,SNV-Zambia,Borehole/Tubewell,Motorized Pump - Electric,ZMB,Zambia,Northern,Kasama,,,ksemqb,,5GXHV62H+V9X,2009,ADB,,,,,Functional,,,Taste: Good Color: Normal,,1230,157,Improved,Well,Motorized Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.12764227642276424,0.5233333333333333,1192.7823497365416,6127.022518876898,7047.850169081718,246662.4375905933,8065.458508366653,False,4273,26.004359895086143,,,,,,,
-10.147468333333334,31.22990333333333,Yes,2014-09-30,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksec9b,,5GXHV63H+2X6,2004,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,1644,167,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.10158150851581509,0.5566666666666666,1139.157506353703,6174.298113670978,7197.609949636883,246601.9363051418,8179.5652152669845,False,4317,25.646185105964936,,,,,,,
-10.14531,31.227953333333335,Yes,2014-09-30,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksecbb,,5GXHV63H+V5G,2006,GRZ|ADB,,,,,Functional,,,Taste: Bitter but Drinkable Color: Normal,,723,135,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.18672199170124482,0.45,1454.6426366835628,6394.272636392637,7149.580052873168,246404.6330004769,8264.303037524294,False,4317,25.646185105964936,,,,,,,
-10.140535,31.245256666666666,Yes,2014-10-08,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ks bh9b,,5GXHV65W+Q4J,2012,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,1917,882,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.460093896713615,2.94,306.31029427205794,7262.582576024514,7115.720586982837,245555.60089523523,9802.668814372057,False,4309,25.710938843747844,,,,,,,
-10.139411666666666,31.22668666666667,Yes,2014-09-30,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,kse c2b,,5GXHV66G+6MM,2011,GRZ,,,,,Functional,,,Taste: Bitter but Drinkable Color: Normal,,692,86,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.12427745664739884,0.2866666666666667,2082.256111165893,7037.931762445951,7380.4088448244975,245787.18999763913,8758.134921765837,False,4317,25.646185105964936,,,,,,,
-10.136948333333333,31.24693666666667,Yes,2014-11-09,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksbm9b,,5GXHV67W+6QF,2012,GRZ,,,,,Functional,,,Taste: Good Color: Brown,,1404,436,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.31054131054131057,1.4533333333333334,283.8412964166891,7696.144741757008,6678.373987012399,245133.42107537083,10226.346873554603,False,4277,25.971592887354017,,,,,,,
-10.133015,31.227593333333335,Yes,2014-10-06,SNV-Zambia,Protected Spring,Rope and Bucket,ZMB,Zambia,Northern,Kasama,,,kseh3s,,5GXHV68H+Q2W,1922,Village Water,,,,,Functional,,,Taste: Good Color: Normal,,517,83,Improved,Spring,Rope and Bucket,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,50,0.16054158607350097,1.66,2412.8062567038232,7749.484235236594,7456.936574102471,245073.27293290393,9429.68697898275,False,4311,25.69473509766236,,,,,,,
-10.134788333333335,31.241923333333336,Yes,2014-10-13,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksbj4b,,5GXHV68R+3QM,2008,ADB,,,,,Functional,,,Taste: Good Color: Normal,,700,328,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.4685714285714286,1.0933333333333333,882.6188301135505,7779.692202484596,6713.6517598602695,244991.76484833634,10083.22933527465,False,4304,25.75149292895165,,,,,,,
-10.129,31.222,Yes,2013-10-20,World Vision,Borehole/Tubewell,Motorized Pump,ZMB,Zambia,Northern,Kasama,,,{C51489BC-D1B9-4F0C-9BB6-39BCB0937BF2},,5GXHV6CC+CR2,1991,World Vision,,,,,Non-Functional,,,,,723,223,Improved,Well,Motorized Pump,2020-10-01T21:10:17,World Vision_Africa Boreholes_2011-2015,,,300,0.3084370677731674,0.7433333333333333,3147.874499840186,8182.785586356157,7165.501862349791,244746.46908831852,9573.747675545037,False,4662,23.00349774308648,,,,,,,
-10.128535,31.22360666666667,Yes,2014-09-30,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksec5 b,,5GXHV6CF+HCQ,2008,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,734,182,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.24795640326975477,0.6066666666666667,3003.8417607652495,8232.990781320366,7348.84409351304,244664.11387006764,9690.242486640862,False,4317,25.646185105964936,,,,,,,
-10.117308333333334,31.211471666666665,Yes,2014-09-30,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,kseckb,,5GXHV6M6+3HH,2008,GRZ,,,,,Functional,,,Taste: Bitter but Drinkable Color: Brown,,351,246,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.7008547008547008,0.82,4698.300551466023,9470.468037568255,6321.520532643438,243687.1232851189,10438.755867927288,False,4317,25.646185105964936,,,,,,,
-10.105725,31.21408333333333,Yes,2014-09-30,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksbclb,,5GXHV6V7+PJ8,2014,World Vision,,,,,Functional,,,Taste: Good Color: Normal,,237,227,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.9578059071729957,0.7566666666666667,4907.720854378756,10777.228648984312,6865.87113171045,242375.01588263566,11751.15223830446,False,4317,25.646185105964936,,,,,,,
-10.05605,31.02762,Yes,2014-01-15,World Vision,Borehole/Tubewell,Motorized Pump,ZMB,Zambia,Northern,Kasama,,,{DC8DDD54-C836-4A23-A989-AA10706FA5E2},,5GXHW2VH+H2Q,2013,World Vision,,,,,Non-Functional,,,,,527,263,Improved,Well,Motorized Pump,2020-10-01T21:10:17,World Vision_Africa Boreholes_2011-2015,,,300,0.4990512333965844,0.8766666666666667,11153.321152153958,9705.924998778888,4997.624375284478,241711.99723262803,24403.40654277957,False,4575,23.64306477968234,,,,,,,
-10.098678333333334,31.05882166666667,Yes,2014-10-07,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksad2b,,5GXHW325+GGG,2003,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,2626,836,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.31835491241431835,2.7866666666666666,7184.902840344013,9425.418896805573,334.7771331785843,245362.73159782874,18699.15641596329,False,4310,25.702835693796477,,,,,,,
-10.094933333333334,31.053611666666665,Yes,2014-10-08,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksadlb,,5GXHW333+XFX,2013,World Vision,,,,,Functional,,,Taste: Good Color: Normal,,2130,503,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.23615023474178404,1.6766666666666667,7351.482993443781,9211.339725599328,852.7026751825653,245107.96166682147,19402.32317968134,False,4309,25.710938843747844,,,,,,,
-10.087908333333333,31.172518333333333,Yes,2014-10-16,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksaijw,,5GXHW56F+R2J,2014,World Vision,,,,,Functional,,,Taste: Good Color: Normal,,620,275,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.4435483870967742,0.9166666666666666,9869.213147309641,12686.747486605325,4763.264704387233,241336.11738202663,13486.57544129045,False,4301,25.775856077447955,,,,,,,
-10.067183333333332,31.226435,Yes,2014-10-28,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,kschfb,,5GXHW6MG+4HF,2009,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,1168,1168,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,1.0,3.8933333333333335,4114.201117903069,15022.444030999506,5242.405797760039,237934.8311358181,16217.3048161042,False,4289,25.873539386147154,,,,,,,
-10.095555,31.265958333333334,Yes,2014-10-28,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksbhcb,,5GXHW738+Q9G,2002,GRZ,,,,,Functional,,,Taste: Bitter but Drinkable Color: Normal,,607,287,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.4728171334431631,0.9566666666666667,44.471692590544166,11859.754884054068,1649.1393971310956,240271.37663234508,13916.769781608704,False,4289,25.873539386147154,,,,,,,
-10.095551666666667,31.266458333333336,Yes,2014-10-01,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksbagb,,5GXHW738+QHG,2012,CHINA,,,,,Functional,,,Taste: Good Color: Normal,,607,287,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.4728171334431631,0.9566666666666667,6.330940025340487,11848.273313836613,1624.580936926382,240262.03504680065,13873.564048427077,False,4316,25.654270396088947,,,,,,,
-10.082916666666668,31.262316666666667,Yes,2014-10-28,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksbhdb,,5GXHW786+RWP,2004,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,299,260,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.8695652173913043,0.8666666666666667,933.309114773782,13311.347385017347,1057.9719011432835,238958.7563464031,15109.463261576708,False,4289,25.873539386147154,,,,,,,
-10.0468,31.08394,Yes,2015-03-20,World Vision,Borehole/Tubewell,Motorized Pump,ZMB,Zambia,Northern,Kasama,,,{1BF5F4B7-D656-4EB7-8DEC-D3C6435EAB8A},,5GXHX33M+7HP,2014,World Vision,,,,,Non-Functional,,,,,134,134,Improved,Well,Motorized Pump,2020-10-01T21:10:17,World Vision_Africa Boreholes_2011-2015,,,300,1.0,0.44666666666666666,13549.059330885237,15049.10129480983,5896.484109221648,239116.5846656088,21258.62446962036,False,4146,27.066486112282572,,,,,,,
-10.045301666666667,31.18434333333333,Yes,2014-10-07,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksadab,,5GXHX53M+VP6,2013,World Vision,,,,,Functional,,,Taste: Good Color: Brown,,413,211,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.5108958837772397,0.7033333333333334,7223.91271232418,17226.049781816684,9504.132329068025,236463.92251546957,18088.77878403306,False,4310,25.702835693796477,,,,,,,
-10.035338333333334,31.153461666666665,Yes,2014-10-07,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksadcb,,5GXHX573+V9H,2013,World Vision,,,,,Functional,,,Taste: Good Color: Normal,,548,286,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.5218978102189781,0.9533333333333334,10207.58459166752,18806.72035418611,9581.130210739966,236096.28383731478,19567.57486146547,False,4310,25.702835693796477,,,,,,,
-10.035,31.153,Yes,2013-10-30,World Vision,Borehole/Tubewell,Motorized Pump,ZMB,Zambia,Northern,Kasama,,,{FAE193A9-E128-41BE-82BE-70752DD74DCA},,5GXHX583+262,2013,World Vision,,,,,Non-Functional,,,,,548,261,Improved,Well,Motorized Pump,2020-10-01T21:10:17,World Vision_Africa Boreholes_2011-2015,,,300,0.4762773722627737,0.87,10253.286447457564,18852.96707296222,9603.822477334608,236073.40119983433,19612.337548728578,False,4652,23.0761222036354,,,,,,,
-10.032683333333333,31.185833333333335,Yes,2014-10-07,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksadbb,,5GXHX58P+W8G,2012,ADB,,,,,Functional,,,Taste: Good Color: Normal,,651,319,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.49001536098310294,1.0633333333333332,6668.5849603166735,18617.31246123566,10853.643172864826,235057.89385722709,19486.00169884613,False,4310,25.702835693796477,,,,,,,
-10.032,31.185,Yes,2013-10-18,World Vision,Borehole/Tubewell,Motorized Pump,ZMB,Zambia,Northern,Kasama,,,{E61E69D2-9763-4F53-A911-D67A732B2892},,5GXHX59P+622,2013,World Vision,,,,,Non-Functional,,,,,817,483,Improved,Well,Motorized Pump,2020-10-01T21:10:17,World Vision_Africa Boreholes_2011-2015,,,300,0.591187270501836,1.61,6742.671271240299,18696.68834808261,10888.522357249398,235002.8359156625,19563.029019438374,False,4664,22.989000301403305,,,,,,,
-10.008935000000001,31.151204999999997,Yes,2014-10-07,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksadeb,,5GXHX5R2+CFG,2007,CHINA,,,,,Functional,,,Taste: Bitter but Drinkable Color: Brown,,10,10,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,1.0,0.03333333333333333,10325.859611229991,21708.958567116555,12366.645392496082,233305.45702363,22480.746078572138,False,4310,25.702835693796477,,,,,,,
-10.016148333333332,31.21515,Yes,2014-11-16,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksanbb,,5GXHX6M8+G3R,2012,SNV,,,,,Functional,,,Taste: Good Color: Normal,,1230,1230,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,1.0,4.1,3283.4501086609152,20580.140368246954,8428.422949269372,232624.71796048913,21515.976647151834,False,4270,26.02896227769066,,,,,,,
-10.045546666666667,31.25056833333333,Yes,2014-10-28,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksbheb,,5GXHX732+Q6P,2006,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,502,281,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.5597609561752988,0.9366666666666666,679.8759925086102,17631.399225799632,3835.4042525360464,235105.7813574832,18923.95650494193,False,4289,25.873539386147154,,,,,,,
-10.046975,31.257231666666666,Yes,2014-10-13,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Northern,Kasama,,,ksbaib,,5GXHX734+6V9,2008,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,525,416,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.7923809523809524,1.3866666666666667,96.2157889020866,17313.99065317404,3101.1578635738992,235134.7553133857,18320.96916094842,False,4304,25.75149292895165,,,,,,,
-10.770515,32.048115,Yes,2014-09-26,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Muchinga,Chinsali,,,chfabb,,5GXJ62HX+Q6X,2013,GRZ,,,,,Functional,,,Taste: Good Color: Normal,,430,213,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.49534883720930234,0.71,94193.0574466452,21209.516608478105,3479.914017905743,228862.16604267026,24473.855133618243,False,4321,25.613869419324036,,,,,,,
-10.765653333333335,32.050095000000006,Yes,2014-09-26,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Muchinga,Chinsali,,,Chfacb,,5GXJ63M2+P2Q,2011,GRZ|GITEC - KfW,,,,,Functional,,,Taste: Bitter but Drinkable Color: Normal,,388,129,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.3324742268041237,0.43,94639.35768716923,21763.923703404085,3214.0979208934946,228840.1325966119,23921.051906858203,False,4321,25.613869419324036,,,,,,,
-10.763246666666666,32.051069999999996,Yes,2014-09-26,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Muchinga,Chinsali,,,chfadb,,5GXJ63P2+PC4,1999,GRZ,,,,,Functional,,,Taste: Bitter but Drinkable Color: Normal,,345,97,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.2811594202898551,0.3233333333333333,94860.31805382526,22038.80039499449,3095.0919074725975,228830.29591799394,23647.91498921767,False,4321,25.613869419324036,,,,,,,
-10.744796666666666,32.02684166666666,Yes,2014-09-26,SNV-Zambia,Protected Well,Rope and Bucket,ZMB,Zambia,Muchinga,Chinsali,,,chfa8p,,5GXJ724G+3PP,2005,community,,,,,Functional,,,Taste: Good Color: Normal,,206,206,Improved,Well,Rope and Bucket,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,50,1.0,4.12,93432.41165487957,23989.722983715503,135.71309363060837,232020.34888940738,21973.5639990948,False,4321,25.613869419324036,,,,,,,
-10.744453333333334,32.10103333333333,Yes,2014-10-25,SNV-Zambia,Protected Well,Rope and Bucket,ZMB,Zambia,Muchinga,Chinsali,,,chff3p,,5GXJ7442+6C7,2011,Village Water|community,,,,,Functional,,,Taste: Good Color: Normal,,122,122,Improved,Well,Rope and Bucket,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,50,1.0,2.44,100656.65481132898,25172.745724660737,7172.923673855749,224428.22053048012,21849.24914648278,False,4292,25.849083908110043,,,,,,,
-10.706006666666667,32.108151666666664,Yes,2014-09-26,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Muchinga,Chinsali,,,chfafb,,5GXJ74V5+H7R,2012,GRZ,,,,,Functional,,,Taste: Bitter but Drinkable Color: Normal,,127,125,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.984251968503937,0.4166666666666667,101419.18119265285,29468.473765379567,7298.103242993483,225254.69992228659,17862.62141106614,False,4321,25.613869419324036,,,,,,,
-10.694396666666668,32.098481666666665,Yes,2014-09-26,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Muchinga,Chinsali,,,chfagb,,5GXJ834X+69X,2005,Drill africa,,,,,Functional,,,Taste: Good Color: Normal,,59,56,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.9491525423728814,0.18666666666666668,100186.65588629106,30433.692821040335,6123.247391042748,226717.88423639032,16363.737139093699,False,4321,25.613869419324036,,,,,,,
-10.674740000000002,32.11738833333333,Yes,2014-09-26,SNV-Zambia,Borehole/Tubewell,Hand Pump - India Mark,ZMB,Zambia,Muchinga,Chinsali,,,chfahb,,5GXJ84G8+4X2,2013,GRZ,,,,,Functional,,,Taste: Salty but Drinkable Color: Brown,,58,29,Improved,Well,Hand Pump,2020-07-30T08:16:33,SNV Zambia_Zambia_2014,,,300,0.5,0.09666666666666666,101961.6703409185,33071.55783980401,6023.7878883560825,225637.69568310765,14899.05264040334,False,4321,25.613869419324036,,,,,,,
